State,Date,Sales,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,week,year,is_holiday
Tennessee,2021-05-16,168247049.20000002,Beverages,224771953.3,152222936.1,149058214.6,177164669.64285713,23379920.013825618,6,5,19,2021,0
Tennessee,2021-05-23,175021293.4,Beverages,168247049.20000002,160816224.2,152184572.29999998,179193965.24285713,22316735.379577123,6,5,20,2021,0
Tennessee,2021-05-30,173529250.79999998,Beverages,175021293.4,185125331.0,149010432.7,177537382.35714287,22233301.1868302,6,5,21,2021,0
Tennessee,2021-06-06,174692380.3,Beverages,173529250.79999998,161584035.6,152893005.6,179410003.02857143,21193379.063141033,6,6,22,2021,0
Tennessee,2021-06-13,177318203.7,Beverages,174692380.3,158579318.5,145806794.9,182086986.62857142,19214796.446243264,6,6,23,2021,0
Tennessee,2021-06-20,182887171.5,Beverages,177318203.7,181028775.7,133743337.6,182352471.74285716,19210576.617500495,6,6,24,2021,0
Tennessee,2021-06-27,174789166.79999998,Beverages,182887171.5,224771953.3,146683982.70000002,175212073.6714286,4381242.168110363,6,6,25,2021,0
Tennessee,2021-07-02,144564282.10000002,Beverages,174789166.79999998,168247049.20000002,165348594.5,171828821.22857141,12421905.921175458,4,7,26,2021,0
Tennessee,2021-07-03,157927423.6,Beverages,144564282.10000002,175021293.4,146091196.4,169386839.8285714,13336269.753594797,5,7,26,2021,0
Tennessee,2021-07-11,230197586.6,Beverages,157927423.6,173529250.79999998,151754623.2,177482316.37142855,26736886.869064245,6,7,27,2021,0
Tennessee,2021-07-18,181890342.9,Beverages,230197586.6,174692380.3,146242222.3,178510596.74285716,26750115.72446281,6,7,28,2021,0
Tennessee,2021-07-25,179525336.2,Beverages,181890342.9,177318203.7,179931688.9,178825901.3857143,26746726.041098602,6,7,29,2021,0
Tennessee,2021-08-08,183553300.4,Beverages,179525336.2,182887171.5,145423790.0,178921062.65714285,26764762.656434152,6,8,31,2021,0
Tennessee,2021-08-15,186501515.4,Beverages,183553300.4,174789166.79999998,140867015.5,180594255.31428573,26829426.646465734,6,8,32,2021,1
Tennessee,2021-08-22,176653707.9,Beverages,186501515.4,144564282.10000002,141317750.3,185178459.0,21943766.332551762,6,8,33,2021,0
Tennessee,2021-08-29,179713841.20000002,Beverages,176653707.9,157927423.6,166154761.1,188290804.37142858,18746597.675740387,6,8,34,2021,0
Tennessee,2021-09-05,166121631.70000002,Beverages,179713841.20000002,230197586.6,143265220.70000002,179137096.5285714,6549437.581101319,6,9,35,2021,0
Tennessee,2021-09-19,173504125.20000002,Beverages,166121631.70000002,181890342.9,138443610.7,177939065.42857143,6726488.020792684,6,9,37,2021,0
Tennessee,2021-09-26,164359613.6,Beverages,173504125.20000002,179525336.2,152040541.4,175772533.62857145,8371599.64089428,6,9,38,2021,0
Tennessee,2021-10-01,145534816.1,Beverages,164359613.6,183553300.4,144863751.29999998,170341321.5857143,13340382.698717806,4,10,39,2021,0
Tennessee,2021-10-10,239728177.0,Beverages,145534816.1,186501515.4,244244869.7,177945130.3857143,29485740.467748452,6,10,40,2021,0
Tennessee,2021-10-17,237896333.2,Beverages,239728177.0,176653707.9,172301350.0,186694076.85714287,37132923.04212007,6,10,41,2021,0
Tennessee,2021-10-24,233290614.1,Beverages,237896333.2,179713841.20000002,167121384.1,194347901.55714282,40795363.72215902,6,10,42,2021,0
Tennessee,2021-10-31,229313038.8,Beverages,233290614.1,166121631.70000002,152222936.1,203375245.42857143,40498885.08360848,6,10,43,2021,0
Tennessee,2021-11-04,163283813.10000002,Beverages,229313038.8,173504125.20000002,160816224.2,201915200.84285715,41914745.15647345,3,11,44,2021,1
Tennessee,2021-11-07,176818978.79999998,Beverages,163283813.10000002,164359613.6,185125331.0,203695110.15714285,40287088.20596589,6,11,44,2021,0
Tennessee,2021-11-14,234007513.0,Beverages,176818978.79999998,145534816.1,161584035.6,216334066.85714287,32032057.465229712,6,11,45,2021,0
Tennessee,2021-11-21,238791206.1,Beverages,234007513.0,239728177.0,158579318.5,216200213.87142855,31919767.986779816,6,11,46,2021,0
Tennessee,2021-11-28,220939629.8,Beverages,238791206.1,237896333.2,181028775.7,213777827.6714286,30615612.34373146,6,11,47,2021,0
Tennessee,2021-12-09,177280304.4,Beverages,220939629.8,233290614.1,224771953.3,205776354.85714287,31955828.147217512,3,12,49,2021,0
Tennessee,2021-12-12,227632844.9,Beverages,177280304.4,229313038.8,168247049.20000002,205536327.15714285,31755254.390250616,6,12,49,2021,0
Tennessee,2021-12-19,237893228.1,Beverages,227632844.9,163283813.10000002,175021293.4,216194815.0142857,27437345.714093126,6,12,50,2021,0
Tennessee,2021-12-26,232430155.9,Beverages,237893228.1,176818978.79999998,173529250.79999998,224139268.8857143,21556812.627343167,6,12,51,2021,0
Tennessee,2022-01-05,255580296.4,Beverages,232430155.9,234007513.0,174692380.3,227221095.0857143,24538573.11821596,2,1,1,2022,0
Tennessee,2022-01-16,232413351.0,Beverages,255580296.4,238791206.1,177318203.7,226309972.92857143,24152744.74246515,6,1,2,2022,0
Tennessee,2022-01-23,215309648.5,Beverages,232413351.0,220939629.8,182887171.5,225505689.8857143,24453251.062970832,6,1,3,2022,0
Tennessee,2022-01-30,219249546.2,Beverages,215309648.5,177280304.4,174789166.79999998,231501295.85714287,13226169.873337364,6,1,4,2022,0
Tennessee,2022-02-01,224767189.1,Beverages,219249546.2,227632844.9,144564282.10000002,231091916.45714286,13408949.484498704,1,2,5,2022,0
Tennessee,2022-02-10,268423833.0,Beverages,224767189.1,237893228.1,157927423.6,235453431.44285718,19549313.796875954,3,2,6,2022,0
Tennessee,2022-02-13,225524007.40000004,Beverages,268423833.0,232430155.9,230197586.6,234466838.79999998,19898466.151467547,6,2,6,2022,0
Tennessee,2022-02-20,218613739.7,Beverages,225524007.40000004,255580296.4,181890342.9,229185902.12857142,18193489.428183477,6,2,7,2022,0
Tennessee,2022-02-27,233514025.50000003,Beverages,218613739.7,232413351.0,179525336.2,229343141.34285712,18230750.130606256,6,2,8,2022,0
Tennessee,2022-03-04,248168045.8,Beverages,233514025.50000003,215309648.5,183553300.4,234037198.1,18245366.656234898,4,3,9,2022,0
Tennessee,2022-03-07,281650880.9,Beverages,248168045.8,219249546.2,186501515.4,242951674.4857143,24115946.808995955,0,3,10,2022,0
Tennessee,2022-03-13,240827838.3,Beverages,281650880.9,224767189.1,176653707.9,245246052.94285712,22827101.242580857,6,3,10,2022,0
Tennessee,2022-03-20,239039594.2,Beverages,240827838.3,268423833.0,179713841.20000002,241048304.54285714,20430460.539660692,6,3,11,2022,0
Tennessee,2022-03-27,242009531.1,Beverages,239039594.2,225524007.40000004,166121631.70000002,243403379.35714287,19259274.044054955,6,3,12,2022,0
Tennessee,2022-04-09,279000553.2,Beverages,242009531.1,218613739.7,173504125.20000002,252030067.0,19820915.693948552,5,4,14,2022,0
Tennessee,2022-04-12,239754271.8,Beverages,279000553.2,233514025.50000003,164359613.6,252921530.75714284,18971472.422342554,1,4,15,2022,0
Tennessee,2022-04-17,252796422.5,Beverages,239754271.8,248168045.8,145534816.1,253582727.4285714,18858509.842156537,6,4,15,2022,0
Tennessee,2022-04-24,247631529.9,Beverages,252796422.5,281650880.9,239728177.0,248722820.14285713,14236835.91807136,6,4,16,2022,0
Tennessee,2022-05-06,257824139.3,Beverages,247631529.9,240827838.3,237896333.2,251150863.14285713,14114770.65689646,4,5,18,2022,0
Tennessee,2022-05-15,259908048.3,Beverages,257824139.3,239039594.2,233290614.1,254132070.87142855,13311353.324666904,6,5,19,2022,0
Tennessee,2022-05-22,274411658.90000004,Beverages,259908048.3,242009531.1,229313038.8,258760946.27142859,14008765.540560454,6,5,20,2022,0
Tennessee,2022-05-29,263543146.8,Beverages,274411658.90000004,279000553.2,163283813.10000002,256552745.35714287,11229186.42162608,6,5,21,2022,0
Tennessee,2022-06-02,224516170.9,Beverages,263543146.8,239754271.8,176818978.79999998,254375873.8,15639425.430695629,3,6,22,2022,0
Tennessee,2022-06-03,241950510.40000004,Beverages,224516170.9,252796422.5,234007513.0,252826457.78571433,16343397.882781524,4,6,22,2022,0
Tennessee,2022-06-11,247831243.4,Beverages,241950510.40000004,247631529.9,238791206.1,252854988.2857143,16332988.699892566,5,6,23,2022,0
Tennessee,2022-06-19,276362609.1,Beverages,247831243.4,257824139.3,220939629.8,255503341.11428574,18616383.845232308,6,6,24,2022,0
Tennessee,2022-06-26,270841107.3,Beverages,276362609.1,259908048.3,177280304.4,257065206.6857143,19485841.62313508,6,6,25,2022,0
Tennessee,2022-07-08,279884066.8,Beverages,270841107.3,274411658.90000004,227632844.9,257846979.24285716,20386723.362467017,4,7,27,2022,0
Tennessee,2022-07-17,269218064.2,Beverages,279884066.8,263543146.8,237893228.1,258657681.72857144,20760401.069374286,6,7,28,2022,0
Tennessee,2022-07-24,270085372.3,Beverages,269218064.2,224516170.9,232430155.9,265167567.64285713,14458357.232568646,6,7,29,2022,0
Tennessee,2022-07-31,273364369.90000004,Beverages,270085372.3,241950510.40000004,255580296.4,269655261.85714287,10339604.988308236,6,7,30,2022,0
Tennessee,2022-08-05,254369210.7,Beverages,273364369.90000004,247831243.4,232413351.0,270589257.1857143,8090258.909433589,4,8,31,2022,0
Tennessee,2022-08-14,281964916.1,Beverages,254369210.7,276362609.1,215309648.5,271389586.75714284,8984283.19138185,6,8,32,2022,0
Tennessee,2022-08-21,271716138.8,Beverages,281964916.1,270841107.3,219249546.2,271514591.2571429,8981466.94054228,6,8,33,2022,0
Tennessee,2022-08-28,273613651.49999994,Beverages,271716138.8,279884066.8,224767189.1,270618817.64285713,8293989.298367704,6,8,34,2022,0
Tennessee,2022-09-01,221163584.0,Beverages,273613651.49999994,269218064.2,268423833.0,263753891.9,20521164.429136477,3,9,35,2022,0
Tennessee,2022-09-10,258166826.7,Beverages,221163584.0,270085372.3,225524007.40000004,262051242.52857143,20402384.200893532,5,9,36,2022,0
Tennessee,2022-09-18,267283150.7,Beverages,258166826.7,273364369.90000004,218613739.7,261182496.92857143,19965164.104236986,6,9,37,2022,0
Tennessee,2022-09-25,262818392.3,Beverages,267283150.7,254369210.7,233514025.50000003,262389522.87142855,19738724.92209746,6,9,38,2022,0
Tennessee,2022-10-04,252377517.50000003,Beverages,262818392.3,281964916.1,248168045.8,258162751.64285713,17933621.29109708,1,10,40,2022,0
Tennessee,2022-10-07,267019120.9,Beverages,252377517.50000003,271716138.8,281650880.9,257491749.08571428,17422580.643332552,4,10,40,2022,0
Tennessee,2022-10-16,257083138.2,Beverages,267019120.9,273613651.49999994,240827838.3,255130247.1857143,15929491.959228767,6,10,41,2022,0
Tennessee,2022-10-23,249615671.2,Beverages,257083138.2,221163584.0,239039594.2,259194831.07142857,6874139.09345756,6,10,42,2022,0
Tennessee,2022-10-30,244890146.7,Beverages,249615671.2,258166826.7,242009531.1,257298162.5,8774095.109533235,6,10,43,2022,0
Tennessee,2022-11-09,267382745.3,Beverages,244890146.7,267283150.7,279000553.2,257312390.29999998,8793045.299465155,2,11,45,2022,0
Tennessee,2022-11-12,243035327.1,Beverages,267382745.3,262818392.3,239754271.8,254486238.12857145,9844748.149402395,5,11,45,2022,0
Tennessee,2022-11-13,248078954.6,Beverages,243035327.1,252377517.50000003,252796422.5,253872157.7142857,10128189.3165449,6,11,45,2022,0
Tennessee,2022-11-20,252021987.9,Beverages,248078954.6,267019120.9,247631529.9,251729710.14285713,8305933.914493182,6,11,46,2022,0
Tennessee,2022-11-27,244384957.4,Beverages,252021987.9,257083138.2,257824139.3,249915684.31428573,8328491.280890345,6,11,47,2022,0
Tennessee,2022-12-06,260960599.2,Beverages,244384957.4,249615671.2,259908048.3,251536388.31428573,9306771.449414477,1,12,49,2022,0
Tennessee,2022-12-18,255439196.2,Beverages,260960599.2,244890146.7,274411658.90000004,253043395.3857143,8896233.833049813,6,12,50,2022,0
Tennessee,2022-12-25,260271336.8,Beverages,255439196.2,267382745.3,263543146.8,252027479.8857143,7237166.221155883,6,12,51,2022,1
Tennessee,2023-01-01,238471494.0,Beverages,260271336.8,243035327.1,224516170.9,251375503.72857141,8308528.557266862,6,1,52,2023,0
Tennessee,2023-01-15,241146884.0,Beverages,238471494.0,248078954.6,241950510.40000004,250385207.92857143,9138585.828924011,6,1,2,2023,0
Tennessee,2023-01-22,227700587.2,Beverages,241146884.0,252021987.9,247831243.4,246910722.1142857,12439795.770859845,6,1,3,2023,0
Tennessee,2023-01-29,232326867.9,Beverages,227700587.2,244384957.4,276362609.1,245188137.9,13626135.149341237,6,1,4,2023,0
Tennessee,2023-02-04,261110231.7,Beverages,232326867.9,260960599.2,270841107.3,245209513.97142857,13655088.743820434,5,2,5,2023,0
Tennessee,2023-02-19,243855297.2,Beverages,261110231.7,255439196.2,279884066.8,243554671.25714284,12889185.811582282,6,2,7,2023,0
Tennessee,2023-02-26,246705711.5,Beverages,243855297.2,260271336.8,269218064.2,241616724.7857143,10808787.762514208,6,2,8,2023,0
Tennessee,2023-03-19,261497089.6,Beverages,246705711.5,238471494.0,270085372.3,244906095.58571428,12978033.132983483,6,3,11,2023,0
Tennessee,2023-03-26,250826660.8,Beverages,261497089.6,241146884.0,273364369.90000004,246288920.84285715,13026332.592565475,6,3,12,2023,0
Tennessee,2023-04-16,263975661.3,Beverages,250826660.8,227700587.2,254369210.7,251471074.2857143,11528397.439336177,6,4,15,2023,0
Tennessee,2023-04-23,264857798.7,Beverages,263975661.3,232326867.9,281964916.1,256118350.11428574,8745925.042871928,6,4,16,2023,0
Tennessee,2023-04-30,265892238.1,Beverages,264857798.7,261110231.7,271716138.8,256801493.8857143,9365632.527469892,6,4,17,2023,0
Tennessee,2023-05-02,238263896.0,Beverages,265892238.1,243855297.2,273613651.49999994,256002722.2857143,10784732.34177282,1,5,18,2023,0
Tennessee,2023-05-03,263365664.6,Beverages,238263896.0,246705711.5,221163584.0,258382715.58571428,10214292.627813129,2,5,18,2023,0
Tennessee,2023-07-05,273499572.6,Beverages,263365664.6,261497089.6,258166826.7,260097356.01428574,11720571.240444796,2,7,27,2023,0
Tennessee,2023-08-01,234174812.7,Beverages,273499572.6,250826660.8,267283150.7,257718520.57142857,15114293.4386049,1,8,31,2023,0
Tennessee,2023-09-04,262632907.6,Beverages,234174812.7,263975661.3,262818392.3,257526698.6142857,15029931.342803262,0,9,36,2023,0
Tennessee,2023-12-02,244895146.6,Beverages,262632907.6,264857798.7,252377517.50000003,254674891.17142853,15298553.608109334,5,12,48,2023,0
Tennessee,2023-12-03,272208645.5,Beverages,244895146.6,265892238.1,267019120.9,255577235.08571428,16228465.48487359,6,12,48,2023,0
Texas,2020-05-07,601072950.9,Beverages,490671369.0,553455242.6999999,472848726.3,518010278.9714286,47981532.305967644,3,5,19,2020,1
Texas,2020-05-17,542776799.5,Beverages,601072950.9,498719329.1,481478332.5,524304203.3142857,47918872.51958008,6,5,20,2020,0
Texas,2020-05-24,579200968.3000001,Beverages,542776799.5,555993588.9,541078907.1999999,527619543.2285715,51169338.73123709,6,5,21,2020,0
Texas,2020-05-31,544491664.1999999,Beverages,579200968.3000001,511736396.4,471710634.7,532298867.2,50972098.511901475,6,5,22,2020,0
Texas,2020-06-09,578186224.6999999,Beverages,544491664.1999999,515487729.8,483320678.6,541255795.0428572,52994305.20225419,1,6,24,2020,0
Texas,2020-06-12,486652317.9,Beverages,578186224.6999999,452390588.7000001,514652477.1,546150327.7857143,44285433.95887193,4,6,24,2020,0
Texas,2020-06-14,584731655.7,Beverages,486652317.9,490671369.0,484212181.2,559587511.6,38544123.1993153,6,6,24,2020,0
Texas,2020-06-21,575978458.1999999,Beverages,584731655.7,601072950.9,483599434.6,556002584.0714285,35051286.514806375,6,6,25,2020,0
Texas,2020-06-28,558015179.1,Beverages,575978458.1999999,542776799.5,478104629.4,558179495.4428571,34562775.44180562,6,6,26,2020,0
Texas,2020-07-06,577567532.9000001,Beverages,558015179.1,579200968.3000001,490235898.7000001,557946147.5285714,34402338.08443926,0,7,28,2020,0
Texas,2020-07-19,586136878.3,Beverages,577567532.9000001,544491664.1999999,481564975.9,563895463.8285714,35277610.51711268,6,7,29,2020,0
Texas,2020-07-26,558759619.6,Beverages,586136878.3,578186224.6999999,507804111.7,561120234.5285715,34725822.737470515,6,7,30,2020,0
Texas,2020-08-03,513987489.4,Beverages,558759619.6,486652317.9,467525421.5,565025259.0285715,25181266.617273074,0,8,32,2020,0
Texas,2020-08-11,515400731.9,Beverages,513987489.4,584731655.7,492419825.5,555120841.3428571,29416963.150003977,1,8,33,2020,0
Texas,2020-08-16,612342531.7,Beverages,515400731.9,575978458.1999999,499850543.9,560315708.9857143,36153656.89985338,6,8,33,2020,0
Texas,2020-08-23,594962351.0,Beverages,612342531.7,558015179.1,461142927.4,565593876.4,38389680.57897049,6,8,34,2020,0
Texas,2020-08-30,587830950.8000001,Beverages,594962351.0,577567532.9000001,452238816.5,567060078.957143,39112394.08860369,6,8,35,2020,1
Texas,2020-09-02,461755209.1,Beverages,587830950.8000001,586136878.3,471958589.5,549291269.0714285,54304317.41159105,2,9,36,2020,0
Texas,2020-09-08,598101048.0,Beverages,461755209.1,558759619.6,566934224.8,554911473.1285714,57395399.55293983,1,9,37,2020,0
Texas,2020-09-13,558426369.7,Beverages,598101048.0,513987489.4,458900855.1,561259884.6,54499016.956374444,6,9,37,2020,0
Texas,2020-09-20,552604068.7,Beverages,558426369.7,515400731.9,457236539.8,566574647.0000001,50982009.01988324,6,9,38,2020,0
Texas,2020-09-27,535440642.9,Beverages,552604068.7,612342531.7,538277574.9,555588662.8857143,47652868.87986854,6,9,39,2020,0
Texas,2020-10-05,534010976.8,Beverages,535440642.9,594962351.0,587593531.4,546881323.7142857,44738798.24019296,0,10,41,2020,0
Texas,2020-10-18,537675845.5,Beverages,534010976.8,587830950.8000001,553455242.6999999,539716308.6714286,40942779.572235875,6,10,42,2020,0
Texas,2020-10-25,517086066.7000001,Beverages,537675845.5,461755209.1,498719329.1,547620716.9,25995846.82789429,6,10,43,2020,1
Texas,2020-11-10,553150408.6999999,Beverages,517086066.7000001,598101048.0,555993588.9,541199197.0,14424322.932987902,1,11,46,2020,0
Texas,2020-11-15,515212246.4,Beverages,553150408.6999999,558426369.7,511736396.4,535025750.81428576,15056187.045234676,6,11,46,2020,0
Texas,2020-11-22,539488247.5999999,Beverages,515212246.4,552604068.7,515487729.8,533152062.0857143,13206527.816177413,6,11,47,2020,0
Texas,2020-11-29,496499364.8,Beverages,539488247.5999999,535440642.9,452390588.7000001,527589022.35714287,19008879.507482108,6,11,48,2020,0
Texas,2020-12-01,466671049.1,Beverages,496499364.8,534010976.8,490671369.0,517969032.6857143,29410807.420410715,1,12,49,2020,0
Texas,2020-12-04,502582829.7,Beverages,466671049.1,537675845.5,601072950.9,512955744.71428573,28467580.788655963,4,12,49,2020,0
Texas,2020-12-07,586230214.1999999,Beverages,502582829.7,517086066.7000001,542776799.5,522833480.0714286,39857077.29700979,0,12,50,2020,0
Texas,2020-12-13,509601473.8,Beverages,586230214.1999999,553150408.6999999,579200968.3000001,516612203.6571428,37675278.213738225,6,12,50,2020,0
Texas,2020-12-20,524094562.8,Beverages,509601473.8,515212246.4,544491664.1999999,517881106.0,37769728.965637684,6,12,51,2020,0
Texas,2020-12-27,499021080.6,Beverages,524094562.8,539488247.5999999,578186224.6999999,512100082.14285713,37000461.45868676,6,12,52,2020,0
Texas,2021-01-08,613570624.0,Beverages,499021080.6,496499364.8,486652317.9,528824547.7428571,52136262.37221392,4,1,1,2021,0
Texas,2021-01-17,492394555.4,Beverages,613570624.0,466671049.1,584731655.7,532499334.35714287,47747072.6446401,6,1,2,2021,0
Texas,2021-01-24,481922319.7,Beverages,492394555.4,502582829.7,575978458.1999999,529547832.9285714,50465756.23255702,6,1,3,2021,0
Texas,2021-01-31,494403061.7,Beverages,481922319.7,586230214.1999999,558015179.1,516429668.28571427,44904369.137224056,6,1,4,2021,0
Texas,2021-02-05,562123904.9,Beverages,494403061.7,509601473.8,577567532.9000001,523932872.7285715,47863811.46391794,4,2,5,2021,0
Texas,2021-02-14,498618693.2,Beverages,562123904.9,524094562.8,586136878.3,520293462.78571427,48808693.03638657,6,2,6,2021,0
Texas,2021-02-21,505144380.4,Beverages,498618693.2,499021080.6,558759619.6,521168219.90000004,48417206.21971143,6,2,7,2021,0
Texas,2021-02-28,544512376.5,Beverages,505144380.4,613570624.0,513987489.4,511302755.9714286,29974458.190700702,6,2,8,2021,0
Texas,2021-03-01,485954921.4,Beverages,544512376.5,492394555.4,515400731.9,510382808.25714284,30740519.961413544,0,3,9,2021,0
Texas,2021-03-10,846360995.6999999,Beverages,485954921.4,481922319.7,612342531.7,562445476.2571429,128301448.83471192,2,3,10,2021,0
Texas,2021-03-14,626790164.6999999,Beverages,846360995.6999999,494403061.7,594962351.0,581357919.542857,126342310.02407174,6,3,10,2021,0
Texas,2021-03-21,593057395.8000001,Beverages,626790164.6999999,562123904.9,587830950.8000001,585776989.6714286,126098181.9675401,6,3,11,2021,0
Texas,2021-03-28,530931011.9,Beverages,593057395.8000001,498618693.2,461755209.1,590393035.1999999,122927394.88058445,6,3,12,2021,0
Texas,2021-04-04,532237092.7,Beverages,530931011.9,505144380.4,598101048.0,594263422.6714286,120192059.97164403,6,4,13,2021,0
Texas,2021-04-07,639236238.0,Beverages,532237092.7,544512376.5,558426369.7,607795402.8857143,118983453.88130732,2,4,14,2021,0
Texas,2021-04-18,534217660.5,Beverages,639236238.0,485954921.4,552604068.7,614690079.9,111936141.79011452,6,4,15,2021,0
Texas,2021-04-25,546096314.1999999,Beverages,534217660.5,846360995.6999999,535440642.9,571795125.4,47138184.535003066,6,4,16,2021,1
Texas,2021-05-09,640916100.4,Beverages,546096314.1999999,626790164.6999999,534010976.8,573813116.2142857,50094576.34713281,6,5,18,2021,0
Texas,2021-05-12,767109221.8,Beverages,640916100.4,593057395.8000001,537675845.5,598677662.7857143,89183445.66192728,2,5,19,2021,0
Texas,2021-05-16,570427144.9,Beverages,767109221.8,530931011.9,517086066.7000001,604319967.5,85350020.22843139,6,5,19,2021,0
Texas,2021-05-23,583267375.8,Beverages,570427144.9,532237092.7,553150408.6999999,611610007.942857,80190412.63165118,6,5,20,2021,0
Texas,2021-05-30,593132908.9,Beverages,583267375.8,639236238.0,515212246.4,605023818.0714285,79432951.80099869,6,5,21,2021,0
Texas,2021-06-06,606902920.0,Beverages,593132908.9,534217660.5,539488247.5999999,615407426.5714285,73135544.01084992,6,6,22,2021,0
Texas,2021-06-13,635379158.1,Beverages,606902920.0,546096314.1999999,496499364.8,628162118.5571429,66519309.696645275,6,6,23,2021,0
Texas,2021-06-20,644970852.1,Beverages,635379158.1,640916100.4,466671049.1,628741368.8000001,66666373.49477512,6,6,24,2021,0
Texas,2021-06-27,611761164.4000001,Beverages,644970852.1,767109221.8,502582829.7,606548789.1714286,26961461.982219096,6,6,25,2021,0
Texas,2021-07-02,508609492.8,Beverages,611761164.4000001,570427144.9,586230214.1999999,597717696.0142857,44912763.103821225,4,7,26,2021,0
Texas,2021-07-03,547202849.3,Beverages,508609492.8,583267375.8,509601473.8,592565620.8000001,48751185.57344114,5,7,26,2021,0
Texas,2021-07-11,798078686.2,Beverages,547202849.3,593132908.9,524094562.8,621843588.9857142,91737824.6741105,6,7,27,2021,0
Texas,2021-07-18,626723671.5,Beverages,798078686.2,606902920.0,499021080.6,624675124.9142857,91505409.03978395,6,7,28,2021,0
Texas,2021-07-25,607071959.7,Beverages,626723671.5,635379158.1,613570624.0,620631239.4285715,91578985.3365194,6,7,29,2021,0
Texas,2021-08-08,628737507.9,Beverages,607071959.7,644970852.1,492394555.4,618312190.2571429,91063999.70324698,6,8,31,2021,0
Texas,2021-08-15,654731719.9,Beverages,628737507.9,611761164.4000001,481922319.7,624450841.0428572,91992388.46870352,6,8,32,2021,1
Texas,2021-08-22,643350116.9,Beverages,654731719.9,508609492.8,494403061.7,643699501.6285714,76507064.31636934,6,8,33,2021,0
Texas,2021-08-29,633347096.0,Beverages,643350116.9,547202849.3,562123904.9,656005822.5857142,64362819.216571316,6,8,34,2021,0
Texas,2021-09-05,585712657.5999999,Beverages,633347096.0,798078686.2,498618693.2,625667818.5,22982254.059171807,6,9,35,2021,0
Texas,2021-09-19,605126911.5,Beverages,585712657.5999999,626723671.5,505144380.4,622582567.0714285,24232507.81500075,6,9,37,2021,0
Texas,2021-09-26,576513741.4,Beverages,605126911.5,607071959.7,544512376.5,618217107.3142856,29641310.405973542,6,9,38,2021,0
Texas,2021-10-01,495592761.1,Beverages,576513741.4,628737507.9,485954921.4,599196429.2,54260470.233872585,4,10,39,2021,0
Texas,2021-10-10,860378788.0,Beverages,495592761.1,654731719.9,846360995.6999999,628574581.7857143,113104462.6807137,6,10,40,2021,0
Texas,2021-10-17,821470951.3,Beverages,860378788.0,643350116.9,626790164.6999999,654020415.2714285,134916008.87907833,6,10,41,2021,0
Texas,2021-10-24,816123888.0999999,Beverages,821470951.3,633347096.0,593057395.8000001,680131385.5714285,147361034.5910625,6,10,42,2021,0
Texas,2021-10-31,803785397.5000001,Beverages,816123888.0999999,585712657.5999999,530931011.9,711284634.1285714,147124318.91608807,6,10,43,2021,0
Texas,2021-11-04,542908685.6,Beverages,803785397.5000001,605126911.5,532237092.7,702396316.1428572,156205726.4699569,3,11,44,2021,1
Texas,2021-11-07,604727976.9,Beverages,542908685.6,576513741.4,639236238.0,706426921.2142857,152741794.82485902,6,11,44,2021,0
Texas,2021-11-14,813596079.7000002,Beverages,604727976.9,495592761.1,534217660.5,751855966.7285715,124209455.85514188,6,11,45,2021,0
Texas,2021-11-21,825496999.4,Beverages,813596079.7000002,860378788.0,546096314.1999999,746872854.0714285,119749678.22984616,6,11,46,2021,0
Texas,2021-11-28,753648978.6,Beverages,825496999.4,821470951.3,640916100.4,737184000.8285714,115371743.5295446,6,11,47,2021,0
Texas,2021-12-09,605811948.9,Beverages,753648978.6,816123888.0999999,767109221.8,707139438.0857143,118723920.08557305,3,12,49,2021,0
Texas,2021-12-12,797449709.4000001,Beverages,605811948.9,803785397.5000001,570427144.9,706234339.7857143,117885526.68877316,6,12,49,2021,0
Texas,2021-12-19,818184291.3000001,Beverages,797449709.4000001,542908685.6,583267375.8,745559426.3142856,98669709.74893853,6,12,50,2021,0
Texas,2021-12-26,790855957.2,Beverages,818184291.3000001,604727976.9,593132908.9,772149137.7857144,77118371.14122444,6,12,51,2021,0
Texas,2022-01-05,850167886.7,Beverages,790855957.2,813596079.7000002,606902920.0,777373681.6428572,81508142.92996697,2,1,1,2022,0
Texas,2022-01-16,773239165.0999999,Beverages,850167886.7,825496999.4,635379158.1,769908276.7428571,78711052.59766379,6,1,2,2022,0
Texas,2022-01-23,757025431.4000001,Beverages,773239165.0999999,753648978.6,644970852.1,770390627.1428572,78605081.5796538,6,1,3,2022,0
Texas,2022-01-30,765830589.8000001,Beverages,757025431.4000001,605811948.9,611761164.4000001,793250432.9857143,32530013.44157581,6,1,4,2022,0
Texas,2022-02-01,756947880.9,Beverages,765830589.8000001,797449709.4000001,508609492.8,787464457.4857142,35154680.639474936,1,2,5,2022,0
Texas,2022-02-10,919216522.6,Beverages,756947880.9,818184291.3000001,547202849.3,801897633.3857144,61062525.23924433,3,2,6,2022,0
Texas,2022-02-13,782679656.7000002,Beverages,919216522.6,790855957.2,798078686.2,800729590.4571428,61386281.958976366,6,2,6,2022,0
Texas,2022-02-20,782777958.4,Beverages,782679656.7000002,850167886.7,626723671.5,791102457.8428571,57502170.76770364,6,2,7,2022,0
Texas,2022-02-27,802452110.0,Beverages,782777958.4,773239165.0999999,607071959.7,795275735.6857145,57047935.25154124,6,2,8,2022,0
